,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.custom_verify,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score
2,DE,7075714530273234181,1647443169,Wo soll ich als Nächstes kommen? Mensch ist Mensch 🙏😘. #dfaguimba @f.dabo,6862427203654370310,dfaguimba,"Follow me🙏😘
Folg mir🙏😘
2.3M😘🙏",,0,False,https://m.tiktok.com/v/7075714530273234181.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075714530273234181&source=h5_m,15511549,12829,9157,1141,759092,6822352061254863622,6822352061254863622,10036,6822352061254863622,Jerusalema (feat. Nomcebo Zikode) [Edit],Master KG,,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/bbc34a399fe246eda493353d9ca5c465?x-expires=1653922432&x-signature=VJGs7IgzBldclYHBa%2FvAj2vcQCI%3D,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1522736829', 'external_song_key': 'apple_song_id'}]",0,0
3,IT,7077974042619153670,1647969253,I got you 🤣 #learnfromkhaby #LearnOnTikTok  @tiktok  #nowar,127905465618821121,Khabane lame,"Se vuoi ridere sei nel posto giusto😎 
If u wanna laugh u r in the right place😎",Popular creator,0,False,https://m.tiktok.com/v/7077974042619153670.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077974042619153670&source=h5_m,19970112,12200,4316,9985,1711839,7077974033354001158,7077974033354001158,72,7077974033354001158,original sound - khaby.lame,Khabane lame,127905465618821121,Khabane lame,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077972099129756421.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e7a669c0046fb7cdafd59f802b2b29f6.json,False,False,,,,,[],0,0
4,FR,7098096210782719238,1652654314,#ndjamena🇹🇩🇹🇩 #tchadiangirl🇹🇩 #tchadien🇹🇩tiktok #tiktokcameroon🇨🇲tiktokafrica #cameroun,6997513941358969862,Hassandjibrine92,TikTokeur polyvalent 🇹🇩🇹🇩🇹🇩🇹🇩🕺,,0,False,https://m.tiktok.com/v/7098096210782719238.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098096210782719238&source=h5_m,208378,1779,365,231,12118,7098096581064411910,7098096581064411910,72,7098096581064411910,original sound - hassanfalach10,Hassandjibrine92,6997513941358969862,Hassandjibrine92,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098096600878156550.mp3,,False,False,,,,,[],0,0
5,FR,7090855526753504517,1650968461,Qui a désactivé la gravité terrestre ? 😝 #yoannleroux #yoannlerouxofficiel #tiktokbusiness #cimalp #gravity @OLLOpk  ▶️👟,6730191047978124294,Yoann Leroux,"🇫🇷UrbanExplorer&Adventurer
©️Professional content®️
🥇World champion🥇
🔻VIP",Popular creator,0,False,https://m.tiktok.com/v/7090855526753504517.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090855526753504517&source=h5_m,12316722,760,1126,1482,235218,6704985044194166786,6704985044194166786,10033,6704985044194166786,Way down We Go,KALEO,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/72d3ab1015e646559e2266d538971878,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7ffd061519c94c4db9be0d86dabcae76,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1321811353', 'external_song_key': 'apple_song_id'}]",0,0
6,GB,7100023176209468677,1653102970,#Israeli beauty soldier#Israel#Middle East bully,7070457984102482950,Sister Lin,Daily life of Israeli female soldiers...,,0,False,https://m.tiktok.com/v/7100023176209468677.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100023176209468677&source=h5_m,2925523,1415,802,5630,56353,7100023137856686854,7100023137856686854,24,7100023137856686854,original sound - xiaoyaomei233,Sister Lin,7070457984102482950,Sister Lin,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100023162326256390.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/edd7fb46fb981321865be913083703ac.json,False,False,УННВ,Без даты (Remix),original sound - xiaoyaomei233 (Contains music from: Без даты (Remix) - УННВ),"Contains music from: ""Без даты (Remix)""",[],0,0
7,FR,7099461316909305093,1652972151,,6771828651555177478,Souhayla ❤️,,,0,False,https://m.tiktok.com/v/7099461316909305093.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099461316909305093&source=h5_m,149299,797,100,126,9674,7099461310294838022,7099461310294838022,72,7099461310294838022,original sound - soubeby,Souhayla ❤️,6771828651555177478,Souhayla ❤️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099461307052673797.mp3,,False,False,,,,,[],0,0
0,TD,7073092055194438918,1646832577,#👅😅,6746627209971221510,AdamKotcho10,Football love ⚽️⚽️⚽️⚽️🥺❤️,,0,False,https://m.tiktok.com/v/7073092055194438918.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073092055194438918&source=h5_m,179616,497,107,2112,12453,7070725143789587227,7070725143789587227,24,7070725143789587227,original sound - user147120187530,Bro chhean 🥰🥰,7020645696438141978,Bro chhean 🥰🥰,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7070725136176941851.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/655fdb857f2358f30bc4b23880f65a8e.json,False,False,,,,,[],0,0
1,TD,7101735541837942022,1653501660,#kanem Chabab kanem fok mafi kalam 🧿🤞🏼❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,6903870647295968262,user6910092899138,,,0,False,https://m.tiktok.com/v/7101735541837942022.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101735541837942022&source=h5_m,110775,612,110,54,8321,7089080739702229765,7089080739702229765,24,7089080739702229765,original sound - moussaaliabakarsedick,MOUSSA SIDIGUI,6931002040831984646,MOUSSA SIDIGUI,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089080753165765382.mp3,,False,False,,,,,[],0,0
2,US,7094337536952225030,1651779177,🦊,6948301036126831622,Peyman baqeri,"Persian🇮🇷
Follow me on instagram🔥",,0,False,https://m.tiktok.com/v/7094337536952225030.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094337536952225030&source=h5_m,12644852,10030,31086,121899,1056822,7094337532544256773,7094337532544256773,72,7094337532544256773,original sound - peymood,Peyman baqeri,6948301036126831622,Peyman baqeri,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094337520783231749.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0ed39dcce479a29bd3b1010e3962bfa2.json,False,False,Panmix,İnto Your Arms - Slowed & Reverb,original sound - peymood (Contains music from: İnto Your Arms - Slowed & Reverb - Panmix),"Contains music from: ""İnto Your Arms - Slowed & Reverb""",[],0,0
3,FR,7100963336400964869,1653321866,#pourtoi #netflixfr #streamingvf #disneyfr #tiktokpremium #voixfrancaise #primevideofr #shameless,6805895044701455365,opp.stream,Pour télécharger vidéo 👇,,0,False,https://m.tiktok.com/v/7100963336400964869.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100963336400964869&source=h5_m,2647594,3585,3884,497,408842,7100963328818350853,7100963328818350853,72,7100963328818350853,original sound - opp.stream,opp.stream,6805895044701455365,opp.stream,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100963322878790405.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b6248001c741ed280a935c66828b29b2.json,False,False,,,,,[],0,0
4,FR,7086398219462216966,1649930661,Elle est grave 😂😂😂😂😂 #kouakromariclyonnais @eloise_nyame @kouakromariclyo11 #fyp #prtoiiii #viral #kouak #kouakromariclyonnais #humours #rires #drolesvideo,6814510983060554757,Romaric,"FOLLOW MY INSTAGRAM 👉 Kouakromaric 
            👻 : Roma225 
PARTENARIAT DM IG",,0,False,https://m.tiktok.com/v/7086398219462216966.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086398219462216966&source=h5_m,31156955,5870,59264,25657,367492,6743450452571998982,6743450452571998982,72,6743450452571998982,original sound - mhyar._.2003,Mhyar 2018,6635984298343104517,Mhyar 2018,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1646485450923046.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/6d981b8efcb8daa37502f91228ac192a.json,False,False,Pyrelli,Favourite Girl,original sound - mhyar._.2003 (Contains music from: Favourite Girl - Pyrelli),"Contains music from: ""Favourite Girl""",[],0,0
5,LY,7099530038307081477,1652988150,هلا باطبقه المخمليه #طرابلس❤️ #ليبيا_مصراته #حبييييييت #اكسبلورexplore #libya🇱🇾 #الزاوية #صرمان #سوق_الجمعة #تجهيزات #بن_عاشور_جراب #صبراته_ليبيا_طرابلس_صرمان_الزاويه #اكسبلور #ترند #باي_باي_الفقر #باي_باي,7079198347726537733,Arwa Elidoudi❤️🤝,عسانا من الحسد نسلم و عساهم من الغيرة يموتون 👌🧿,,0,False,https://m.tiktok.com/v/7099530038307081477.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099530038307081477&source=h5_m,1496027,0,990,167,40592,6958938036713442050,6958938036713442050,72,6958938036713442050,original sound - allofusaredead_00,user7925215556026,6843932059007173637,user7925215556026,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6958937974000143106.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/fa058063d673acd9bd1acc8ffb707d2e.json,False,False,,,,,[],0,0
6,ML,7102431737598299398,1653663755,😍***#tiktokarabe💛 #touareg #malienne🇲🇱 #tiktokmali🇲🇱223 #tchadienne🇹🇩,6882365962940859397,Rahina officiel ❤️🏴‍☠️,"~Touãreg 💯😎~
.{Follow me, share and like💕}.
~<Publicité 🔥>~
Snap:Rahinawalet",,0,False,https://m.tiktok.com/v/7102431737598299398.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102431737598299398&source=h5_m,150413,450,283,61,10630,7097785393659005702,7097785393659005702,72,7097785393659005702,original sound - andwar36,أندور,6656145695395627014,أندور,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097785395743656709.mp3,,False,False,,,,,[],0,0
7,DE,7099033158363942150,1652872463,#cilekkokusu #turkishseries #turkishdrama #goviral,7084992319087494150,I L N A M I,"22♥️
New Acc
@Namitory
Spam = Block
🌹Good vibes only🧚🏻‍♀️",,0,False,https://m.tiktok.com/v/7099033158363942150.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099033158363942150&source=h5_m,4320333,267,419,753,82298,7099033132669717254,7099033132669717254,72,7099033132669717254,original sound - ilnami,I L N A M I,7084992319087494150,I L N A M I,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099033147102300934.mp3,,False,False,,,,,[],0,0
0,TD,7077513209455856902,1647861957,#fyp #UAE#pourtoi #tiktokeuse #🤣🤣🤣🤣🤣🤣,6615877201295671301,A/3 💝,"تشادية  la tchadienne 🇹🇩 
Respect avant tout
Compte unique 🙌🏽
حسابي الوحيد",,0,False,https://www.tiktok.com/@zane_zoune8/video/7077513209455856902?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077513209455856902&source=h5_m,340083,653,284,2924,15300,6742199989981678342,6742199989981678342,72,6742199989981678342,whyisthisaudiofamous,molly 💛,2381819,molly 💛,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1646046236596230.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/300aaff96976f5891d3ce79259304b7f.json,False,False,Andre Swilley & Cookie Cutters,Pistol,whyisthisaudiofamous (Contains music from: Pistol - Andre Swilley & Cookie Cutters),"Contains music from: ""Pistol""",[],0,0
1,TD,7100577653224246534,1653232068,👌😆👌👌######,7006797929428403205,ibrhm_ choua,,,0,False,https://www.tiktok.com/@ibrhm_chouway/video/7100577653224246534?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100577653224246534&source=h5_m,86186,171,23,862,3601,7100577641756887814,7100577641756887814,72,7100577641756887814,original sound - ibrhm_chouway,ibrhm_ choua,7006797929428403205,ibrhm_ choua,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100577663399693061.mp3,,False,False,,,,,[],0,0
2,MY,7094169477033577755,1651740046,😌#fyp #foryou #asmr @tiktok @tiktok_malaysia,7070412471845569537,malaya,"🥰Catch dolls online🥰
👇Click it👇",,0,False,https://www.tiktok.com/@malaya22302/video/7094169477033577755?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094169477033577755&source=h5_m,27064609,7910,8974,31022,898635,7094169544973159195,7094169544973159195,24,7094169544973159195,original sound - malaya22302,malaya,7070412471845569537,malaya,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7094169540417932058.mp3,,False,False,,,,,[],0,0
3,NP,7084489421696945435,1649486233,,6764393552962667526,Roz Bogati,radio programmer in UNICEF 🇺🇳🌏️,,0,False,https://www.tiktok.com/@rozbogati/video/7084489421696945435?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084489421696945435&source=h5_m,68584789,12452,257067,964176,915668,7084489409311099674,7084489409311099674,72,7084489409311099674,original sound - rozbogati,Roz Bogati,6764393552962667526,Roz Bogati,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7084489435194067738.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/15ea06584bbe87e758a8dfd3391a8c9a.json,False,False,,,,,[],0,0
4,TR,7081292297836547329,1648741845,❤😍🥰#daretolove #tdrama #kdrama #cdrama #kdramall #Love #viral #LearnOnTikTok #foryoupage #fyp #kpop #kesfet,7001200220881339393,🦋🌍🦋,"K-Drama / 🇰🇷
C-Drama / 🇨🇳
T-Drama / 🇹🇭",,0,False,https://www.tiktok.com/@love_.drama/video/7081292297836547329?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081292297836547329&source=h5_m,12462023,1205,6167,4138,847408,6704951430974801921,6704951430974801921,10033,6704951430974801921,Copines,Aya Nakamura,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/86570c8da069410e96c0ffa79d11eea9,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5532ab7ad1df4364b27b7643996047f9,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1439806292', 'external_song_key': 'apple_song_id'}]",0,0
5,FI,7073556559690779906,1646940728,Как она поняла? What does this signal mean? #социальныйролик  #socialnews #рекомендации #fyp,6918732545040581634,Antonio and Alena Solovevi,"About values, including some humor
☺️Inst:@antaliki Pr:antaliki_solovevi@mail.ru",,0,False,https://www.tiktok.com/@antaliki/video/7073556559690779906?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073556559690779906&source=h5_m,28455907,1413,2081,15117,355777,7073556553776859905,7073556553776859905,24,7073556553776859905,original sound - antaliki,Antonio and Alena Solovevi,6918732545040581634,Antonio and Alena Solovevi,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7073556535560981250.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ddda5c6fc7cd73c9980d1d7d02572fed.json,False,False,Emad Yaghoubi & Epic Music VN,Battle Rage,original sound - antaliki (Contains music from: Battle Rage - Emad Yaghoubi & Epic Music VN),"Contains music from: ""Battle Rage""",[],0,0
6,AE,7097534827947248897,1652523604,TikTok 😂😂 #menderboy #foryoupage,6913217181157229573,Heart Mender,"I love positive lifestyle 🇨🇲🇦🇪🇶🇦🇵🇭🌍🌍❤️
Let’s get to 500k followers ❤️",,0,False,https://www.tiktok.com/@menderboy/video/7097534827947248897?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097534827947248897&source=h5_m,3147174,528,5228,7482,26431,6915941971458607877,6915941971458607877,72,6915941971458607877,original sound - hfb_barakulkol1,Mar Lowe,6821335208630699013,Mar Lowe,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6915941969877338885.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/87aa0b79c6adcbe100cf2cdcf835147f.json,False,False,,,,,[],0,0
7,MX,7078475257752964358,1648085952,#foxyeyes #durango #hilostensores #topdoctor #botox #nctf #fillmed,6819506961576756229,Longevity,"🥼𝐌𝐞𝐝𝐢𝐜𝐢𝐧𝐚 𝐄𝐬𝐭é𝐭𝐢𝐜𝐚
📍DurangoMX
📲6188237093",,0,False,https://www.tiktok.com/@longevity.mc/video/7078475257752964358?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078475257752964358&source=h5_m,13692027,2562,3844,916,249749,6768726019651143682,6768726019651143682,10036,6768726019651143682,BORN FOR THIS,Foxxi,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/120c98b2d20948dcb3874be40ca4812e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/493690dd67294f79a272c81252e353e3,False,True,,,,,[],7081694660086726657,0
0,TD,7088992835298528518,1650534769,,7068165693631890438,La __belle___tchadienne,Ici on ne s’ennuie pas 🥳😂😂😂😂🥳❤️❤️❤️,,0,False,https://www.tiktok.com/@labelletchadienne/video/7088992835298528518?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088992835298528518&source=h5_m,84695,118,30,561,4250,7032155332042394373,7032155332042394373,72,7032155332042394373,original sound - franck38657975806393,Franck fõzer mk_#_000🔥,6982208529324377093,Franck fõzer mk_#_000🔥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7032155494454151941.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4fa51590ad1c04aa3c096ce259cd50a2.json,False,False,KOTOKOLI,Aujourd’hui est un autre jour,original sound - franck38657975806393 (Contains music from: Aujourd’hui est un autre jour - KOTOKOLI),"Contains music from: ""Aujourd’hui est un autre jour""",[],0,0
1,TD,7102906023165496582,1653774183,,6980612942039811078,idrissbenhamdan,,,0,False,https://www.tiktok.com/@idrissbenhamdan/video/7102906023165496582?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102906023165496582&source=h5_m,42676,17,21,379,719,7087218186841148165,7087218186841148165,72,7087218186841148165,original sound - farhamhd77,La futur Présidente Farhamht77,6923319637678539781,La futur Présidente Farhamht77,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087218190693976838.mp3,,False,False,,,,,[],0,0
