,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.custom_verify,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score
0,FR,7070187342216056070,1646156270,Mais ce son il reste troo en tête 😭😭 #viral,6605152536805851142,Habi,"De retour sur YouTube 🤎シ
contact@habituetoi.com",Verified account,0,False,https://www.tiktok.com/@habituetoi/video/7070187342216056070?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070187342216056070&source=h5_m,4107402,1942,5797,7516,473319,6990766058684664581,6990766058684664581,10036,6990766058684664581,Armadilha,Guélcio Smith,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/35440ce1dd0a4ab4a203a68152c5fe9d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81545c4a0de84d91b3886b25cdf4aa2b,False,True,,,,,[],0,0
1,FR,7099539210629090565,1652990286,#cannes2022,6835908126522196997,Aya Nakamura,Téma la dégaine,Verified account,0,False,https://www.tiktok.com/@ayanakamura/video/7099539210629090565?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099539210629090565&source=h5_m,1523036,1670,665,284,165042,7072864133401577474,7072864133401577474,10033,7072864133401577474,Dégaine (feat. Damso),Aya Nakamura,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7049c02ecedb4ee4b3d131f133fac4e2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8d574c40fb0b4987944f9837302cd9f8,False,True,,,,,[],0,0
2,US,7090190163355127082,1650813540,#driving #car #electriccar #electricvehicle #drivinglessons #drivingschool #driverslicense #drivingtips #Xsilence,7044887069358392367,Driving Lessons,"Driving lessons and Cars
Xsilence super bright led bulbs for cars",,0,False,https://www.tiktok.com/@driving_lessons/video/7090190163355127082?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090190163355127082&source=h5_m,11843064,1283,9469,550,496443,6691366574592396038,6691366574592396038,74,6691366574592396038,Woah (feat. D3Mstreet),KRYPTO9095,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8b7574ae7d864d259bc0ee18880505fe,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/697e134f6480438db834dc522a925f2f,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1478136703', 'external_song_key': 'apple_song_id'}]",0,0
3,FR,7081533757592784133,1648798066,,7044528384688456710,PRINCE OF AFRIKAANS,Welcome to funnylang 🇹🇬🌱🇨🇭Soutien Team bibish04lancien De Wish 🔥🔥🔥🏆🦁🎊,,0,False,https://www.tiktok.com/@ffikobbw1/video/7081533757592784133?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081533757592784133&source=h5_m,2586735,1991,15490,2021,175254,7081533676395301638,7081533676395301638,72,7081533676395301638,original sound - ffikobbw1,PRINCE OF AFRIKAANS,7044528384688456710,PRINCE OF AFRIKAANS,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081533709265996549.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/043ccebefbbd77da1b6cba84a46aa678.json,False,False,,,,,[],0,0
4,FR,7102075199679466757,1653580742,#cristianoronaldo #reaction #foryou #viral,6981823080855634949,ukraine,La vie est magnifique,,0,False,https://www.tiktok.com/@uukraine2/video/7102075199679466757?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102075199679466757&source=h5_m,56616,45,238,11,1518,7102075189227588358,7102075189227588358,72,7102075189227588358,original sound - uukraine2,ukraine,6981823080855634949,ukraine,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102075191290907398.mp3,,False,False,笑匠&神权,Danza Kuduro(Remix),original sound - uukraine2 (Contains music from: Danza Kuduro(Remix) - 笑匠&神权),"Contains music from: ""Danza Kuduro(Remix)""",[],0,0
5,CF,7102503991086468358,1653680578,Flavour Nabiana est arrivé à Bangui #diaspora #diasporamagazine #herveserefiodiaspora #tiktokbangui #tiktok #Centrafrique @flavourofafrica @ijele_the_traveler @2nite..flavour,6989998780569601029,Diasporamagazine236,"Divertir, s'amuser, un autre regard sur le monde à travers les images",,0,False,https://www.tiktok.com/@diasporadediaspora/video/7102503991086468358?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102503991086468358&source=h5_m,39810,9,42,246,918,7021718346869508098,7021718346869508098,10036,7021718346869508098,"Egedege (feat. Theresa Onuorah, Flavour & Phyno)",Larry Gaga,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/77b96e0685b14f4dbb172102dd64c3ce,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ff898bd242e14f7ba0728dfc08ecf46c,False,True,,,,,[],0,0
6,CF,7098760161514278149,1652808899,#tiktok cours de vitesse 🏃🏾🏃🏾🙆🏾‍♂️😂,6911471525398152198,Roy Bouanda🇨🇫🇫🇷,roybouanda@gmail.com business,,0,False,https://www.tiktok.com/@roybouanda/video/7098760161514278149?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098760161514278149&source=h5_m,36292,21,17,202,2453,7058666406598331142,7058666406598331142,72,7058666406598331142,original sound - roybouanda,Roy Bouanda🇨🇫🇫🇷,6911471525398152198,Roy Bouanda🇨🇫🇫🇷,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7058666421106068230.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d305afe5898b5093a310b87ec1b4d1a1.json,False,False,KOTOKOLI,Aujourd’hui est un autre jour,original sound - roybouanda (Contains music from: Aujourd’hui est un autre jour - KOTOKOLI),"Contains music from: ""Aujourd’hui est un autre jour""",[],0,0
7,GB,7090224859124452609,1650821618,"Your iPhone camera needs protection, try this camera membrane #iphone #iphonecameraprotection #tiktokmademebuyit #smallbusinessuk",7077074395605238790,Techshop.london,"Most of items in my acc are under £5
Count down to LIVE in 12 days",,0,False,https://www.tiktok.com/@techshop.london/video/7090224859124452609?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090224859124452609&source=h5_m,5443755,74,419,5048,36591,7090224863901698818,7090224863901698818,72,7090224863901698818,original sound - techshop.london,Techshop.london,7077074395605238790,Techshop.london,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7090224850719034113.mp3,,False,False,,,,,[],0,0
0,FR,7101688511102864645,1653490709,#georginarodriguez #charlottetilbury #Cannes2022 @charlottetilbury,6743496270406534150,@galafr,"Stars as you’ve never seen before ✨ 
All original content @gala.fr",,0,False,https://m.tiktok.com/v/7101688511102864645.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101688511102864645&source=h5_m,8224519,955,902,463,292143,6774415108874438657,6774415108874438657,10036,6774415108874438657,BOOMIN,Pretty Pape$,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/99ce90a2259e41ff95fb0a4a574529ec,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a50af6b16cad4a8db67d04a2847a7c66,False,True,,,,,[],0,0
1,FR,7083820144710946054,1649330405,#collage avec @freddyt_smoove,6760933753605063685,Observateur,👻:obs_ebene.,Verified account,0,False,https://m.tiktok.com/v/7083820144710946054.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083820144710946054&source=h5_m,2941484,5983,6191,484,242073,7083820079418264326,7083820079418264326,72,7083820079418264326,original sound - observateur.ebene,Observateur,6760933753605063685,Observateur,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083820116214958854.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/946cc949af83a11eb6654f7737169d47.json,False,False,,,,,[],0,0
2,EG,7092037606573231365,1651243683,3 poses for fire shot📸🔥 افضل اوضاع التصوير بالبدله📸.         #fashionmen #menfashion #salah1800 #style #poses #اوضاع_تصوير,6855971531056399365,"Salah 🔱🔥""","𝐌𝐄𝐍’𝐒 𝐅𝐀𝐒𝐇𝐈𝐎𝐍 🇪🇬
3.4M?
Follow instgram to see more🔥",,0,False,https://m.tiktok.com/v/7092037606573231365.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092037606573231365&source=h5_m,3754782,479,2544,43070,262622,6914530565300226049,6914530565300226049,10033,6914530565300226049,Astronaut In The Ocean,Masked Wolf,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3a3979f3280f4ea5b695e42b14e609f1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b3152512673942908dd8b96e85626b01,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1547525311', 'external_song_key': 'apple_song_id'}]",0,0
3,FR,7101746821134945541,1653504286,Attire l'abondance financière en 21 jours 💸💸💫 #affirmation #affirmations #loidelattraction #affirmationspositives #manifester #abondancefinancière #yoga #libertefinanciere #loidelassomption #spiritualité🙏 #spiritualité #guerison #guerisoninterieure #222 #méditation #manifestation,7100882798169048069,Lumière Interieure,"🌟 Affirmations positives 🌟
Abondance 💰
Chance 🍀💫
Amour, Ame Sœur 💗et bien",,0,False,https://m.tiktok.com/v/7101746821134945541.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101746821134945541&source=h5_m,142520,646,2288,161,15640,7101746817918176005,7101746817918176005,72,7101746817918176005,original sound - lumiere_interieure,Lumière Interieure,7100882798169048069,Lumière Interieure,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101746814126197510.mp3,,False,False,,,,,[],0,0
4,FR,7098244064465784069,1652688740,#tiktok #fouryoupage,6686119650080621574,Sh-Isxaaq,,,0,False,https://m.tiktok.com/v/7098244064465784069.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098244064465784069&source=h5_m,1074700,1176,5191,1074,141052,7065747565265947397,7065747565265947397,72,7065747565265947397,original sound - alquran__3,القرآن الكريم,7022688496850633734,القرآن الكريم,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7065747561897822981.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f57a2032d6e45e78c2c26678ea477bf8.json,False,False,,,,,[],0,0
5,CF,7093199121447718149,1651514118,Papa Aladji barka de Salah #centrafriquetiktok🇨🇫🇨🇫🇨🇫🇨🇫🇨🇫🇨🇫🇨🇫🇨🇫 #tiktokfrance🇨🇵 #arielsheney🇨🇮 #congolaise🇨🇩,7056000810769925125,Apagbanda-Officiel,Rire à gogo 😂😂🌍🌎🪐,,0,False,https://m.tiktok.com/v/7093199121447718149.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093199121447718149&source=h5_m,6616697,250,3079,33837,79143,7093199111205292806,7093199111205292806,72,7093199111205292806,original sound - apagbanda,Apagbanda-Officiel,7056000810769925125,Apagbanda-Officiel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093199119975516934.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/48d0e154e9a480accb00476d6d981290.json,False,False,,,,,[],0,0
6,CF,7084455672514989317,1649478377,"Un vendredi soir, au calme après la journée de travail.",6918625036194857989,Firmin Ngrebada,"Firmin Ngrebada 
Ancien Premier Ministre de la République Centrafricaine
Député",,0,False,https://m.tiktok.com/v/7084455672514989317.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084455672514989317&source=h5_m,271731,458,1252,1935,5547,6709397330719672322,6709397330719672322,10033,6709397330719672322,Makambo mibale,Faya Tess,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1ace0cbbcb5a4c60828fce449ef6a97f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6dbfad7b4b754057bd2e36c394378d66,False,True,,,,,[],0,0
7,AE,7078286089298906370,1648041907,#fyp #fypシ #fypシ゚viral #explore .,7049018846381310978,متعب 🔰,"اللهُم أرحم أبي بقدر ما تمنيت له البقاء ❤️ .
100k ⏳
My Snap :👇",,0,False,https://m.tiktok.com/v/7078286089298906370.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078286089298906370&source=h5_m,23314942,8537,85108,483882,873718,7067913557480164097,7067913557480164097,72,7067913557480164097,ياناس مآ يفهمني,🌚,7066118130003821569,🌚,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7067913548093377281.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6f8790ca7370777852c3f99c36e0bb3d.json,False,False,,,,,[],0,0
0,FR,7100908108549000454,1653309009,@jasmine_waryas1 Thème : La pensée biblique sur l’argent [ 1 ] #tiktokchretien #pasteurmarcellotunasi #pourtoi #predicationchretiene #marcellotunasi,6857885661790290949,100%JÉSUS-CHRIST,"Garde-moi comme la prunelle de l’œil ; protège-moi, à l’ombre de tes ailes 🙏🏼",,0,False,https://www.tiktok.com/@jasmine_waryas1/video/7100908108549000454?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100908108549000454&source=h5_m,68496,166,1134,299,3949,7100908123308739334,7100908123308739334,72,7100908123308739334,original sound - jasmine_waryas1,100%JÉSUS-CHRIST,6857885661790290949,100%JÉSUS-CHRIST,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100908113897589509.mp3,,False,False,,,,,[],0,0
1,BE,7101300410857655557,1653400348,Ne pas jouer avec le cœur de l’autre #pourtoii #viral #foryou,7087521941583070213,Motivations de la vie,"❤️ Comment te sens-tu aujourd’hui ❤️
💙Nous allons avancer ensembles 💙",,0,False,https://www.tiktok.com/@motivations_delavie/video/7101300410857655557?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101300410857655557&source=h5_m,426276,212,4240,19594,17062,7101300388200598277,7101300388200598277,72,7101300388200598277,original sound - motivations_delavie,Motivations de la vie,7087521941583070213,Motivations de la vie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101300396811209478.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/be75969cc0a6737586b03360db987126.json,False,False,,,,,[],0,0
2,IT,7099801715293129990,1653051406,#gardaland #rollercoaster,6799649973048329221,Gardaland Magic,"🏆Benvenuti nella page più seguita di Gardaland!
Ig: gardalandmagic",,0,False,https://www.tiktok.com/@gardalandmagic/video/7099801715293129990?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099801715293129990&source=h5_m,3062809,2059,3575,12496,197191,7079055682208631558,7079055682208631558,72,7079055682208631558,original sound - cherifysf,Cherif,6997039159991731205,Cherif,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079055697953983237.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c4787edd3ae75b7ff6e3ee12d158f68e.json,False,False,Indila,Ainsi bas la vida,original sound - cherifysf (Contains music from: Ainsi bas la vida - Indila),"Contains music from: ""Ainsi bas la vida""",[],0,0
3,FR,7102783097422236934,1653745562,J’aime ce que je fais (le pieds magique le regard est fixé derrière moi ￼￼🤣y’a Dieu dedans ☝️🦶🦅💪💫✈️🇨🇩🇨🇮🇫🇷,6877995740842951685,Juniorlasape 👔👖✈️🇫🇷,Chu disponible pour les pub Instagram@juniorlasape Fesbook@ juniorlasape👕💫✈️🦅,,0,False,https://www.tiktok.com/@juniorlasape/video/7102783097422236934?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102783097422236934&source=h5_m,69725,169,98,17,4587,6964060929977862918,6964060929977862918,72,6964060929977862918,original sound - fannykembo3,Fanny Kembo🌟🦅,6877505060635001861,Fanny Kembo🌟🦅,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6964061028166404870.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/53e3249a00ac3d1fa95108dca24d4b8e.json,False,False,F'Victeam,Libre parcours #2,original sound - fannykembo3 (Contains music from: Libre parcours #2 - F'Victeam),"Contains music from: ""Libre parcours #2""",[],0,0
4,FR,7072795437849169157,1646763515,,6901410655443059717,La Team Junior,"👆🏽Abonne-toi📈👆🏽
Salon de Coiffure à Metz
Daniel Cruz
13 En Fournirue, 57000",,0,False,https://www.tiktok.com/@lateamjunior/video/7072795437849169157?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072795437849169157&source=h5_m,4155551,665,6714,3651,77465,6953539511720807173,6953539511720807173,72,6953539511720807173,original sound - djlyprod_officiel,djlyprod,6760761583020278789,djlyprod,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6953539687596296965.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b398ced82fcbc3b506bacb81c5620f73.json,False,False,,,,,[],0,0
5,CF,7087416160513215750,1650167669,jeu de chat et la souris entre un agent de la MINUSCA et les enfants de la rue a Bangui RCA,7052526745924338693,Stephane rodrigue Ma,,,0,False,https://www.tiktok.com/@stephanerod1/video/7087416160513215750?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087416160513215750&source=h5_m,830761,110,376,2112,7366,7087416142633847558,7087416142633847558,72,7087416142633847558,original sound - stephanerod1,Stephane rodrigue Ma,7052526745924338693,Stephane rodrigue Ma,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087416104020527877.mp3,,False,False,,,,,[],0,0
